Unnamed: 0,class,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_color,ring_number,ring_type,spore_print_color,population,habitat
6772,poisonous,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,none,silky,silky,white,pink,white,one,evanescent,white,several,leaves
7953,edible,convex,smooth,brown,no,none,attached,close,broad,orange,enlarging,none,smooth,smooth,orange,orange,brown,one,pendant,brown,clustered,leaves
1865,edible,convex,scaly,red,yes,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,gray,white,one,pendant,brown,solitary,woods
4966,edible,knobbed,smooth,brown,yes,none,free,close,broad,red,enlarging,none,smooth,smooth,white,white,white,two,evanescent,white,clustered,waste
1584,edible,flat,smooth,gray,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,black,scattered,grasses
2063,edible,convex,fibrous,brown,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,white,white,one,pendant,brown,several,woods
5155,poisonous,convex,scaly,brown,no,fishy,free,close,narrow,buff,tapering,none,smooth,silky,white,white,white,one,evanescent,white,several,leaves
14,edible,convex,fibrous,brown,no,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,black,abundant,grasses
3653,poisonous,convex,fibrous,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,buff,white,one,large,chocolate,several,paths
3018,edible,flat,scaly,red,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,white,white,one,pendant,brown,several,woods
4198,poisonous,convex,fibrous,gray,no,creosote,free,crowded,narrow,brown,enlarging,bulbous,smooth,smooth,white,white,white,one,pendant,black,several,woods
1666,edible,convex,fibrous,white,no,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,brown,scattered,grasses
7628,poisonous,knobbed,smooth,brown,no,spicy,free,close,narrow,buff,tapering,none,silky,smooth,white,white,white,one,evanescent,white,several,paths
4400,poisonous,convex,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,brown,white,one,large,chocolate,several,grasses
1879,edible,convex,smooth,white,no,none,free,crowded,broad,brown,tapering,equal,smooth,smooth,white,white,white,one,evanescent,black,abundant,grasses
5345,edible,convex,fibrous,brown,no,none,free,crowded,narrow,white,enlarging,bulbous,fibrous,smooth,white,brown,white,one,evanescent,white,several,leaves
6148,poisonous,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,none,silky,silky,pink,white,white,one,evanescent,white,several,paths
6899,poisonous,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,none,silky,smooth,pink,white,white,one,evanescent,white,several,paths
3860,edible,convex,scaly,brown,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,brown,several,woods
3495,edible,flat,scaly,brown,yes,none,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,brown,several,woods
5615,poisonous,convex,scaly,red,no,fishy,free,close,narrow,buff,tapering,none,smooth,silky,white,pink,white,one,evanescent,white,several,paths
4936,poisonous,flat,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,brown,white,one,large,chocolate,several,paths
2723,edible,convex,scaly,brown,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,white,white,one,pendant,brown,several,woods
2240,edible,convex,scaly,red,yes,none,free,close,broad,white,tapering,bulbous,smooth,smooth,white,gray,white,one,pendant,brown,solitary,woods
1696,edible,flat,smooth,white,no,none,free,crowded,broad,brown,tapering,equal,fibrous,fibrous,white,white,white,one,evanescent,black,scattered,grasses
1505,edible,convex,fibrous,brown,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,pink,pink,white,one,pendant,brown,solitary,woods
2151,edible,flat,fibrous,brown,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,gray,white,one,pendant,black,solitary,woods
484,edible,flat,smooth,white,yes,almond,free,crowded,narrow,white,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,brown,several,woods
1562,edible,convex,fibrous,brown,no,none,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,white,one,evanescent,black,abundant,grasses
3298,poisonous,convex,fibrous,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,pink,white,one,large,chocolate,several,grasses
5653,edible,convex,scaly,brown,yes,none,free,close,broad,red,enlarging,none,smooth,smooth,red,red,white,two,evanescent,white,clustered,waste
3074,edible,flat,scaly,brown,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,gray,white,one,pendant,brown,solitary,woods
3828,edible,flat,scaly,gray,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,brown,solitary,woods
1663,edible,convex,smooth,yellow,yes,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,white,one,pendant,black,numerous,grasses
6493,poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,none,silky,silky,pink,white,white,one,evanescent,white,several,leaves
1188,edible,convex,scaly,yellow,yes,anise,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,white,one,pendant,brown,scattered,grasses
1378,poisonous,flat,scaly,brown,yes,pungent,free,close,narrow,black,enlarging,equal,smooth,smooth,white,white,white,one,pendant,black,scattered,grasses
1146,edible,flat,smooth,gray,no,none,free,crowded,broad,black,tapering,equal,fibrous,smooth,white,white,white,one,evanescent,black,scattered,grasses
2254,edible,convex,scaly,brown,yes,none,free,close,broad,white,tapering,bulbous,smooth,smooth,white,white,white,one,pendant,black,several,woods
7238,poisonous,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,tapering,none,smooth,silky,pink,white,white,one,evanescent,white,several,paths
4910,poisonous,flat,fibrous,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,brown,buff,white,one,large,chocolate,solitary,paths
1847,edible,convex,scaly,gray,yes,none,free,close,broad,white,tapering,bulbous,smooth,smooth,gray,pink,white,one,pendant,brown,several,woods
2530,edible,convex,scaly,gray,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,white,pink,white,one,pendant,brown,several,woods
4924,poisonous,convex,fibrous,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,pink,white,one,large,chocolate,solitary,grasses
710,edible,flat,scaly,yellow,yes,almond,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,white,one,pendant,black,scattered,paths
2901,edible,flat,scaly,brown,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,pink,white,one,pendant,brown,solitary,woods
594,edible,convex,smooth,yellow,yes,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,white,one,pendant,black,numerous,meadows
6960,poisonous,knobbed,scaly,brown,no,spicy,free,close,narrow,buff,tapering,none,silky,smooth,pink,pink,white,one,evanescent,white,several,leaves
1289,edible,flat,smooth,white,no,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,black,abundant,grasses
1394,edible,flat,fibrous,gray,no,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,black,scattered,grasses
5797,poisonous,flat,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,pink,white,one,large,chocolate,several,grasses
7421,poisonous,knobbed,scaly,brown,no,spicy,free,close,narrow,buff,tapering,none,smooth,smooth,pink,white,white,one,evanescent,white,several,woods
4701,poisonous,convex,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,pink,white,one,large,chocolate,several,paths
5003,poisonous,flat,fibrous,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,brown,buff,white,one,large,chocolate,several,woods
1631,edible,flat,fibrous,white,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,brown,abundant,grasses
2956,edible,convex,scaly,red,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,gray,white,one,pendant,black,solitary,woods
3156,poisonous,convex,smooth,white,no,creosote,free,crowded,narrow,gray,enlarging,bulbous,smooth,smooth,white,white,white,one,pendant,brown,scattered,woods
5908,poisonous,convex,smooth,gray,yes,foul,free,close,broad,white,tapering,bulbous,fibrous,fibrous,white,white,white,one,pendant,chocolate,several,grasses
3648,poisonous,convex,fibrous,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,buff,white,one,large,chocolate,several,woods
5746,poisonous,flat,scaly,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,brown,white,one,large,chocolate,several,paths
646,edible,bell,scaly,white,yes,almond,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,white,one,pendant,black,scattered,meadows
6526,poisonous,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,none,silky,smooth,white,white,white,one,evanescent,white,several,leaves
2275,edible,convex,scaly,brown,yes,none,free,close,broad,purple,tapering,bulbous,smooth,smooth,white,pink,white,one,pendant,brown,solitary,woods
6716,poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,none,smooth,silky,white,pink,white,one,evanescent,white,several,paths
1670,edible,convex,scaly,yellow,yes,anise,free,close,broad,gray,enlarging,club,smooth,smooth,white,white,white,one,pendant,brown,scattered,grasses
2075,edible,convex,smooth,yellow,yes,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,white,one,pendant,black,numerous,meadows
1944,edible,flat,smooth,brown,no,none,free,crowded,broad,brown,tapering,equal,fibrous,smooth,white,white,white,one,evanescent,brown,scattered,grasses
1013,edible,flat,smooth,brown,no,none,free,crowded,broad,brown,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,black,scattered,grasses
7570,edible,knobbed,smooth,brown,no,none,free,close,broad,white,enlarging,bulbous,scaly,scaly,brown,brown,white,two,pendant,white,solitary,paths
450,edible,convex,scaly,white,yes,anise,free,close,broad,black,enlarging,club,smooth,smooth,white,white,white,one,pendant,brown,scattered,meadows
2145,edible,flat,scaly,brown,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,white,white,one,pendant,black,several,woods
7152,poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,none,silky,silky,white,white,white,one,evanescent,white,several,woods
6781,poisonous,flat,smooth,brown,no,fishy,free,close,narrow,buff,tapering,none,silky,silky,white,pink,white,one,evanescent,white,several,paths
2266,edible,flat,smooth,white,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,black,abundant,grasses
589,edible,convex,scaly,white,yes,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,white,one,pendant,black,numerous,meadows
6903,poisonous,knobbed,scaly,red,no,foul,free,close,narrow,buff,tapering,none,silky,smooth,white,white,white,one,evanescent,white,several,paths
7007,poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,none,smooth,smooth,pink,white,white,one,evanescent,white,several,paths
4497,edible,flat,smooth,brown,yes,none,free,close,broad,red,enlarging,none,smooth,smooth,white,white,white,two,evanescent,white,clustered,waste
6976,poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,none,silky,silky,white,white,white,one,evanescent,white,several,woods
4748,poisonous,flat,scaly,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,pink,white,one,large,chocolate,several,woods
3547,poisonous,convex,smooth,pink,no,creosote,free,close,narrow,pink,enlarging,bulbous,smooth,smooth,white,white,white,one,pendant,brown,several,woods
3226,poisonous,convex,fibrous,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,buff,white,one,large,chocolate,solitary,paths
8058,poisonous,knobbed,smooth,red,no,spicy,free,close,narrow,buff,tapering,none,smooth,silky,white,pink,white,one,evanescent,white,several,leaves
6100,poisonous,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,none,smooth,silky,pink,white,white,one,evanescent,white,several,paths
1458,edible,convex,smooth,brown,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,white,one,evanescent,brown,scattered,grasses
4022,poisonous,convex,scaly,gray,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,pink,buff,white,one,large,chocolate,solitary,paths
4635,poisonous,convex,scaly,yellow,no,foul,free,close,broad,pink,enlarging,bulbous,silky,silky,buff,pink,white,one,large,chocolate,solitary,woods
1493,edible,convex,smooth,gray,no,none,free,crowded,broad,pink,tapering,equal,fibrous,smooth,white,white,white,one,evanescent,black,scattered,grasses
6417,poisonous,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,none,smooth,smooth,white,white,white,one,evanescent,white,several,woods
7402,poisonous,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,none,smooth,silky,white,pink,white,one,evanescent,white,several,paths
5703,poisonous,bell,scaly,buff,yes,none,free,close,broad,white,enlarging,bulbous,smooth,smooth,white,white,white,two,pendant,green,several,grasses
7949,poisonous,knobbed,smooth,red,no,spicy,free,close,narrow,buff,tapering,none,smooth,smooth,pink,white,white,one,evanescent,white,several,leaves
650,edible,convex,smooth,yellow,yes,almond,free,close,broad,brown,enlarging,club,smooth,smooth,white,white,white,one,pendant,black,scattered,grasses
805,edible,flat,scaly,yellow,yes,anise,free,close,broad,white,enlarging,rooted,smooth,scaly,white,white,white,one,pendant,black,scattered,grasses
7657,poisonous,convex,smooth,red,no,foul,free,close,narrow,buff,tapering,none,silky,silky,pink,white,white,one,evanescent,white,several,leaves
5466,edible,knobbed,scaly,brown,yes,none,free,close,broad,red,enlarging,none,smooth,smooth,white,red,white,two,evanescent,white,clustered,waste
791,edible,flat,scaly,brown,yes,anise,free,close,broad,pink,enlarging,rooted,smooth,scaly,white,white,white,one,pendant,black,solitary,paths
1851,edible,convex,smooth,white,no,none,free,crowded,broad,chocolate,tapering,equal,fibrous,smooth,white,white,white,one,evanescent,brown,abundant,grasses
2202,edible,flat,fibrous,brown,yes,none,free,close,broad,white,tapering,bulbous,smooth,smooth,pink,pink,white,one,pendant,black,several,woods
3381,poisonous,convex,smooth,pink,no,creosote,free,crowded,narrow,pink,enlarging,bulbous,smooth,smooth,white,white,white,one,pendant,brown,scattered,woods
2924,edible,convex,scaly,gray,yes,none,free,close,broad,brown,tapering,bulbous,smooth,smooth,pink,white,white,one,pendant,black,solitary,woods
4526,poisonous,flat,fibrous,yellow,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,buff,pink,white,one,large,chocolate,solitary,grasses
7208,edible,knobbed,fibrous,gray,no,none,free,crowded,broad,gray,enlarging,none,silky,silky,white,white,white,two,pendant,white,numerous,grasses
1480,edible,flat,smooth,brown,no,none,free,crowded,broad,black,tapering,equal,fibrous,fibrous,white,white,white,one,evanescent,brown,abundant,grasses
4267,poisonous,flat,fibrous,gray,no,foul,free,close,broad,gray,enlarging,bulbous,silky,silky,pink,brown,white,one,large,chocolate,several,grasses
6558,edible,convex,smooth,brown,no,none,attached,close,broad,brown,enlarging,none,smooth,smooth,orange,orange,orange,one,pendant,buff,several,leaves
5093,poisonous,flat,scaly,yellow,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,brown,white,one,large,chocolate,several,woods
4622,poisonous,flat,scaly,gray,no,foul,free,close,broad,chocolate,enlarging,bulbous,silky,silky,pink,buff,white,one,large,chocolate,several,paths
1129,edible,convex,fibrous,gray,no,none,free,crowded,broad,black,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,black,abundant,grasses
3359,poisonous,convex,fibrous,gray,no,creosote,free,crowded,narrow,purple,enlarging,bulbous,smooth,smooth,white,white,white,one,pendant,brown,several,woods
1496,edible,flat,smooth,gray,no,none,free,crowded,broad,chocolate,tapering,equal,smooth,fibrous,white,white,white,one,evanescent,brown,scattered,grasses
2161,edible,convex,fibrous,red,yes,none,free,close,broad,pink,tapering,bulbous,smooth,smooth,gray,white,white,one,pendant,brown,solitary,woods
6798,poisonous,flat,smooth,brown,no,fishy,free,close,narrow,buff,tapering,none,silky,smooth,pink,pink,white,one,evanescent,white,several,paths
